EHA_PtID,PtName,County,State,Lat,Lon,Pt_Own,OwType,Dam_Own,Type,EIA_PtID,FC_Dock,FcIssue,FcExpire,Mode,Pm_Type,Number_of_Units,CH_MW,CH_MWh,CH_Pf,CH_OpYear,PS_MW,PS_MWh,PS_Pf,PS_OpYear,Water,HUC,NID_ID,ReEDSPCA,NERC,BACode,Sector,Trans
hc1790_p01,Gregg Falls,Hillsborough,NH,43.0169,-71.5686,Gregg Falls Hydro Elec Assoc Ltd Ptnrsp,Private Non-utility,Gregg Falls Hydro Elec Assoc Ltd Ptnrsp,HY,50384,P-3180,30513,,,FERC Exemption,2,3.5,10703.18,34.90926,1985,,,,,Piscataquog River,107000606,NH00093,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1791_p01,Hailesboro No 6 Mill,St. Lawrence,NY,44.3077,-75.4377,"Hydro Development Group Acquisition, LLC",Private Non-utility,"Hydro Development Group Acquisition, LLC",HY,453,P-3181,29841,,,FERC Exemption,2,1,,,1981,,,,,Oswegatchie River,415030208,NY01241,127,NPCC,,,
hc1792_p01,Pembroke Hydro,Merrimack,NH,43.1292,-71.4508,Pembroke Hydro Associates Limited Ptnrsp,Private Non-utility,Pembroke Hydro Associates Limited Ptnrsp,HY,50312,P-3185,30366,,,FERC Exemption,1,2.7,9766.43,41.2922,1985,,,,,Suncook River,107000605,NH00378,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1793_p01,Rock Creek LP,El Dorado,CA,38.7938,-120.776,"Enel North America, Inc.",Private Non-utility,"Enel North America, Inc.",HY,50892,P-3189,30430,48665,Run-of-river,FERC License,2,3,1900.65,7.232306,1986,,,,,Rock Creek,1802012904,,9,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1794_p01,Jarvis (Hinckley),Herkimer,NY,43.3114,-75.1085,New York Power Authority,State,New York Power Authority,HY,808,P-3211,30170,44769,Run-of-river,FERC License,2,9,30791.41,39.05557,1991,,,,,West Canada Creek,202000405,NY00181,127,NPCC,NYIS,Electric Utility,New York Power Authority
hc1795_p01,Lowline Canal Drop Hydro,Twin Falls,ID,42.4958,-114.301,South Forks Joint Venture,Private Non-utility,South Forks Joint Venture,HY,10296,P-3216,29568,,Canal/Conduit,FERC Exemption,2,8,26917.93,38.41029,1984,,,,,Low Line Canal,1704021205,,16,WECC,IPCO,IPP Non-CHP,Idaho Power Co
hc1796_p01,Chateaugay Chasm,Franklin,NY,44.9318,-74.1125,"Ampersand Chasm Falls Hydro, LLC",Private Non-utility,"Ampersand Chasm Falls Hydro, LLC",HY,50315,P-3230,29747,,,FERC Exemption,2,1.6,4850.01,34.60338,1982,,,,,Chateaugay River,415030801,NY00473,127,NPCC,NYIS,IPP Non-CHP,New York State Elec & Gas Corp
hc1797_p01,Koma Kulshan,Whatcom,WA,48.6847,-121.806,Convanta Hydro Ops West Inc,Private Non-utility,Convanta Hydro Ops West Inc,HY,54267,P-3239,31875,50126,Run-of-river,FERC License,1,12,40597.41,38.62006,1990,,,,,Rocky Creek,1711000507,,1,WECC,PSEI,IPP Non-CHP,Puget Sound Energy Inc
hc1798_p01,Rolfe Canal Hydro,Merrimack,NH,43.2725,-71.6045,Briar-Hydro Associates,Private Non-utility,Briar-Hydro Associates,HY,50351,P-3240,31016,45622,Run-of-river,FERC License,1,4.3,21836.7,57.97149,1987,,,,,Contoocook River,107000306,NH00944,130,NPCC,ISNE,IPP Non-CHP,Unitil Energy Systems
hc1799_p01,Cornell Hydro,Tompkins,NY,42.4518,-76.4799,Cornell Hydro,Private Non-utility,Cornell Hydro,HY,10286,P-3251,29790,44373,,FERC License,2,1.9,3684.35,22.13621,1981,,,,,Fall Creek,414020110,NY00394,127,NPCC,NYIS,Commercial Non-CHP,New York State Elec & Gas Corp
hc1800_p01,Lyonsdale,Lewis,NY,43.6188,-75.3044,Burrows Paper Corp,Industrial,Burrows Paper Corp,HY,50652,P-3255,30392,46169,Run-of-river,FERC License,2,3,12207.47,46.45156,1984,,,,,Moose River,415010106,NY12234,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1801_p01,Penacook Lower Falls,Merrimack,NH,43.2852,-71.5952,Briar-Hydro Associates,Private Non-utility,Briar-Hydro Associates,HY,50353,P-3342,30267,44861,Run-of-river,FERC License,1,4.6,21433.86,53.19104,1983,,,,,Contoocook River,107000306,NH00374,130,NPCC,ISNE,IPP Non-CHP,Unitil Energy Systems
hc1802_p01,Magic Dam Hydroelectric Project,Blaine,ID,43.2547,-114.357,Magic Reservoir Hydroelec Inc,Private Non-utility,Magic Reservoir Hydroelec Inc,HY,10740,P-3407,31787,46383,,FERC License,3,9,12451.3,15.79313,1989,,,,,Big Wood River,1704021907,ID00039,15,WECC,IPCO,IPP Non-CHP,Idaho Power Co
hc1803_p01,Worumbo Hydro Station,Androscoggin,ME,43.9939,-70.0636,"Brown Bear II Hydro, INC",Private Non-utility,"Brown Bear II Hydro, INC",HY,50278,P-3428,31400,45987,Run-of-river,FERC License,2,19.4,91541.71,53.86581,1989,,,,,Androscoggin River,104000210,ME00004,134,NPCC,ISNE,IPP Non-CHP,Central Maine Power Co
hc1804_p01,R.W. Matthews,Trinity,CA,40.3685,-123.433,Humboldt Bay Mun Water Dist,Publicly Owned Utility,Humboldt Bay Mun Water Dist,HY,10128,P-3430,29762,,,FERC Exemption,2,2,5097.94,29.09783,1983,,,,,Mad River,1801010202,CA00833,9,WECC,CISO,Commercial Non-CHP,Pacific Gas & Electric Co
hc1805_p01,Mine Falls Generating Station,Hillsborough,NH,42.7503,-71.5055,"CITY OF NASHUA , NEW HAMPSHIRE",Publicly Owned Utility,"CITY OF NASHUA , NEW HAMPSHIRE",HY,10183,P-3442,30527,45134,Run-of-river,FERC License,2,3,11194.32,42.59635,1985,,,,,Nashua River,107000404,NH00116,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1807_p01,Townsend Hydro,Beaver,PA,40.7333,-80.3158,Beaver Falls Municipal Auth,Publicly Owned Utility,Beaver Falls Municipal Auth,HY,10285,P-3451,30906,45500,Run-of-river,FERC License,2,5.2,18409.82,40.41495,1987,,,,,Beaver River,503010401,PA01899,115,RFC,PJM,IPP Non-CHP,Duquesne Light Co
hc1808_p01,Oak Orchard,Orleans,NY,43.2222,-78.3825,Niagara Mohawk Power Corp,Investor-Owned Utility,Niagara Mohawk Power Corp,HY,2592,P-3452,29777,44373,Canal/Conduit,FERC License,1,0.35,,,1913,,,,,Erie Canal,413000104,NY00588,127,NPCC,,,
hc1809_p01,Lilliwaup Falls Generating,Mason,WA,47.4707,-123.116,William G. Reed Jr,Private Non-utility,William G. Reed Jr,HY,50700,P-3482,29748,,,FERC Exemption,7,1.4,3471.75,28.30846,1986,,,,,Lilliwaup River,1711001803,,2,WECC,BPAT,IPP Non-CHP,PUD No 1 of Mason County
hc1810_p01,North Fork Hydro Plant,Park,CO,39.4609,-105.671,Denver City & County of,Publicly Owned Utility,Denver City & County of,HY,10423,P-3496,30948,,Canal/Conduit,FERC Exemption,1,5.5,8024.54,16.65533,1988,,,,,North Fork River,1019000202,,33,WECC,WACM,IPP Non-CHP,Intermountain Rural Elec Assn
hc1811_p01,El Dorado Hydro Elk Creek,Idaho,ID,45.2348,-116.302,"Elk Creek Hydro, LLC.",Private Non-utility,"Elk Creek Hydro, LLC.",HY,50891,P-3503,29763,,,FERC Exemption,1,2.6,3598.31,15.79869,1986,,,,,Elk Creek,1706021005,,15,WECC,IPCO,IPP Non-CHP,Idaho Power Co
hc1812_p01,Little Falls Hydro,Herkimer,NY,43.0372,-74.8647,Little Falls Hydroelec Assoc,Private Non-utility,Little Falls Hydroelec Assoc,HY,51034,P-3509,30573,45165,,FERC License,2,13,54893.71,48.20312,1987,,,,,Mohawk River,202000407,NY12517,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1813_p01,Hart Lake,Oceana,MI,43.7,-86.3667,City of Hart Hydro,Publicly Owned Utility,City of Hart Hydro,HY,1828,P-3516,37891,52500,Run-of-river,FERC License,2,0.32,,,1926,,,,,South Branch Pentwater,406010106,MI00281,103,RFC,,,
hc1814_p01,Patterson,Beaver,PA,40.7452,-80.3157,CHI Energy Inc,Private Non-utility,CHI Energy Inc,HY,10546,P-3519,30127,,,FERC Exemption,3,1.2,4655.34,44.28596,1982,,,,,Beaver River,503010401,PA01790,115,RFC,PJM,IPP Non-CHP,Duquesne Light Co
hc1815_p01,Barker Mill Upper,Androscoggin,ME,44.0786,-70.2354,KEI (Maine) Power Management (III) LLC,Private Non-utility,KEI (Maine) Power Management (III) LLC,HY,52171,P-3562,30545,45134,Run-of-river,FERC License,1,1,5556.04,63.42511,1987,,,,,Little Androscoggin River,104000209,ME83013,134,NPCC,ISNE,IPP Non-CHP,Central Maine Power Co
hc1816_p01,Central Oregon Siphon,Deschutes,OR,44.0177,-121.35,Central Oregon Irrigation Dist,Publicly Owned Utility,Central Oregon Irrigation Dist,HY,50980,P-3571,32044,50279,Run-of-river,FERC License,2,5.4,16784.71,35.48264,1989,,,,,Deschutes River,1707030104,,5,WECC,PACW,IPP Non-CHP,PacifiCorp
hc1817_p01,Montgomery Creek Hydro,Shasta,CA,40.8362,-121.939,"El Dorado Hydro, LLC",Private Non-utility,"El Dorado Hydro, LLC",HY,55009,P-3590,30120,,,FERC Exemption,1,2.6,7765.57,34.09541,1987,,,,,Montgomery Creek,1802000311,,9,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1818_p01,Mohawk Paper Mills,Rensselaer,NY,42.7835,-73.6921,Boralex Hydro Operations Inc,Private Non-utility,Boralex Hydro Operations Inc,HY,10467,P-3605,30372,,,FERC Exemption,1,3.3,15363.06,53.14467,1987,,,,,Mohawk River,202000411,NY01574,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1819_p01,Ada Dam,Kent,MI,42.85,-85.5,STS HydroPower Ltd,Private Non-utility,STS HydroPower Ltd,HY,50433,P-3607,30297,,Run-of-river,FERC Exemption,1,1.4,5863.16,47.80789,1984,,,,,Thornapple River,405000704,MI00501,103,RFC,MISO,IPP Non-CHP,Consumers Energy Co
hc1820_p01,High Falls,Lewis,NY,43.8972,-75.664,"Copenhagen Hydro, LLC",Private Non-utility,"Copenhagen Hydro, LLC",HY,10545,P-3754,29960,,,FERC Exemption,3,3.3,10494.26,36.30227,1984,,,,,Deer River,415010112,NY01345,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1821_p01,Steven Mills,Merrimack,NH,43.4463,-71.6476,Franklin Power LLC,Private Non-utility,Franklin Power LLC,HY,10109,P-3760,30476,,,FERC Exemption,3,1.9,5909.18,35.50336,1982,,,,,Winnipesaukee River,107000202,NH00984,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1822_p01,Diana Hydroelectric,Lewis,NY,44.1548,-75.3202,EONY GENERATION LIMITED,Wholesale Power Marketer,EONY GENERATION LIMITED,HY,10237,P-3763,29982,,,FERC Exemption,1,1.8,6458.12,40.95713,1985,,,,,West Branch Oswegatchie River,415030205,NY00679,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1823_p01,Rollinsford,Strafford,NH,43.2378,-70.8182,Consolidated Hydro NH Inc,Private Non-utility,Consolidated Hydro NH Inc,HY,54418,P-3777,29842,44435,Run-of-river,FERC License,2,1.4,5620.92,45.83268,1986,,,,,Salmon Falls River,106000305,NH00396,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1824_p01,Rocky Brook Hydroelectric,Jefferson,WA,47.7217,-122.942,Rocky Brook Electric Inc,Private Non-utility,Rocky Brook Electric Inc,HY,50228,P-3783,30161,,,FERC Exemption,1,1.6,1603.96,11.44378,1985,,,,,Rocky Brook,1711001805,,2,WECC,BPAT,IPP Non-CHP,PUD No 1 of Mason County
hc1825_p01,Somersworth,Strafford,NH,43.2648,-70.8637,"Aclara Meters, LLC",Industrial,"Aclara Meters, LLC",HY,10059,P-3820,29853,44435,Peaking,FERC License,2,2.1,4390.842,23.86846,1984,,,,,Salmon Falls River,106000305,NH00127,130,NPCC,ISNE,Industrial Non-CHP,Public Service Co of NH
hc1826_p01,Lost Creek I,Shasta,CA,40.7595,-121.408,Snow Mountain Hydro LLC,Private Non-utility,Snow Mountain Hydro LLC,HY,10708,P-3863,32276,50521,Run-of-river,FERC License,1,1.1,5336.11,55.37682,1989,,,,,Lost Creek,1802000306,,9,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1827_p01,Slate Creek,Shasta,CA,40.9882,-122.486,Slate Creek Hydro Assoc LP,Private Non-utility,Slate Creek Hydro Assoc LP,HY,50961,P-3908,30091,,,FERC Exemption,1,4.2,8926.77,24.2628,1990,,,,,Slate Creek,1802000503,,9,WECC,PACW,IPP Non-CHP,PacifiCorp
hc1828_p01,Milton Hydro,Strafford,NH,43.403,-70.9866,SFR Hydro Cor,Private Non-utility,SFR Hydro Cor,HY,10519,P-3984,29762,,,FERC Exemption,4,1.4,6257.19,51.02079,1914,,,,,Salmon Falls River,106000305,NH83049,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1829_p01,Dolgeville Hydro,Herkimer,NY,43.0917,-74.7664,EONY GENERATION LIMITED,Wholesale Power Marketer,EONY GENERATION LIMITED,HY,10238,P-4008,30022,,,FERC Exemption,1,5,13073.06,29.84717,1985,,,,,East Canada Creek,202000408,NY12514,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1830_p01,Aziscohos Hydroelectric Project,Oxford,ME,44.9441,-70.9976,Androscoggain Reservoir CO,Wholesale Power Marketer,Androscoggain Reservoir CO,HY,50999,P-4026,31149,45743,,FERC License,1,6.7,29821.07,50.80943,1988,,,,,Magalloway River,104000103,ME00024,134,NPCC,ISNE,IPP Non-CHP,Central Maine Power Co
hc1831_p01,Nephi,Juab,UT,39.7179,-111.731,Nephi City Corp,Publicly Owned Utility,Nephi City Corp,HY,7435,P-4049,30750,,,FERC Exemption,1,0.5,,,1986,,,,,Salt Creek,1602020101,,25,WECC,,,
hc1832_p01,Koyle Ranch Hydroelectric Project,Gooding,ID,42.95,-114.8,Koyle Hydro Inc,Private Non-utility,Koyle Hydro Inc,HY,10781,P-4052,29994,,,FERC Exemption,3,1.3,3017.29,26.49535,1983,,,,,Big Wood River,1704021909,,15,WECC,IPCO,IPP Non-CHP,Idaho Power Co
hc1833_p01,Sepulveda Canyon,Los Angeles,CA,34.096,-118.474,Metropolitan Water District of S CA,State,Metropolitan Water District of S CA,HY,316,P-4058,29728,,Canal/Conduit,FERC Exemption,1,8.5,26817.76,36.01633,1982,,,,,River,1807010402,,10,WECC,LDWP,Electric Utility,Los Angeles Department of Water & Power
hc1834_p01,Clear Lake Hydro Project,Lake,CA,38.9227,-122.566,Yolo County Flood Control WCD,Publicly Owned Utility,Yolo County Flood Control WCD,HY,50128,P-4063,30287,,,FERC Exemption,1,2.5,458.9893,2.095842,1985,,,,,Cache Creek,1802011606,CA00911,9,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1835_p01,Indian Valley Dam Hydro Project,Lake,CA,39.0795,-122.536,Yolo County Flood Control WCD,Publicly Owned Utility,Yolo County Flood Control WCD,HY,50129,P-4066,30111,,,FERC Exemption,3,2.9,5687.47,22.38809,1983,,,,,North Fork Cache Creek,1802011604,CA01107,9,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1836_p01,Phoenix Hydro Project,Oswego,NY,43.2278,-76.3015,Oswego Hydro Limited Partnership,Private Non-utility,Oswego Hydro Limited Partnership,HY,54865,P-4113,31494,46077,Run-of-river,FERC License,2,3.2,10830.86,38.63749,1991,,,,,Oswego River,414020301,NY00773,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1837_p01,Lower Saranac Hydroelectric Facility,Clinton,NY,44.6693,-73.5078,Lower Saranac Hydro Partner LP,Private Non-utility,Lower Saranac Hydro Partner LP,HY,10214,P-4114,31949,46534,Run-of-river,FERC License,3,6.7,28575.19,48.68669,1990,,,,,Saranac River,201000605,NY00017,127,NPCC,NYIS,IPP Non-CHP,New York State Elec & Gas Corp
hc1838_p01,Rio Bravo Hydro Project,Kern,CA,35.4338,-118.808,Olcese Water District,Publicly Owned Utility,Olcese Water District,HY,50037,P-4129,30574,48818,Run-of-river,FERC License,2,14,29126.06,23.74923,1989,,,,,Kern River,1803000301,CA01595,10,WECC,CISO,IPP Non-CHP,Pacific Gas & Electric Co
hc1839_p01,Lowell Tannery,Penobscot,ME,45.1866,-68.4652,KEI (Maine) Power Management (III) LLC,Private Non-utility,KEI (Maine) Power Management (III) LLC,HY,50699,P-4202,30615,45195,Run-of-river,FERC License,1,1,4546.64,51.90228,1987,,,,,Passadumkeag River,102000503,ME83014,134,NPCC,ISNE,IPP Non-CHP,Emera Maine
hc1840_p01,White River Lock & Dam NO. 1,Independence,AR,35.75667,-91.6367,White River Hydroelectric,Publicly Owned Utility,White River Hydroelectric,HY,57160,P-4204,31466,49701,Run-of-river,FERC License,1,4.3,16250.1,43.14033,2007,,,,,White River,1101000407,AR01319,85,SERC,SPA,IPP Non-CHP,Southwestern Power Administration
hc1841_p01,Fort Miller Hydroelectric Facility,Saratoga,NY,43.1615,-73.5836,Fort Miller Associates,Private Non-utility,Fort Miller Associates,HY,50514,P-4226,30036,,,FERC Exemption,2,5,24496.65,55.92842,1984,,,,,Hudson River,202000305,NY01073,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1842_p01,Hydro II,Cache,UT,41.7443,-111.752,City of Logan,Publicly Owned Utility,City of Logan,HY,7034,P-4285,30941,49183,Run-of-river,FERC License,2,6.6,19567.74,33.84485,1986,,,,,Logan River,1601020303,,25,WECC,PACE,Electric Utility,City of Logan - (UT)
hc1843_p01,Hydro III,Cache,UT,41.7531,-111.723,City of Logan,Publicly Owned Utility,City of Logan,HY,3675,P-4285,30941,49183,Run-of-river,FERC License,2,1.4,4681.43,38.17213,1925,,,,,Logan River,1601020303,UT00310,25,WECC,PACE,Electric Utility,City of Logan - (UT)
hc1844_p01,Whitewater Hydro Plant,Riverside,CA,33.9352,-116.639,Desert Water Agency,Publicly Owned Utility,Desert Water Agency,HY,10162,P-4294,29868,,Canal/Conduit,FERC Exemption,2,1.3,2287.59,20.08772,1986,,,,,Colorado Aqueduct,1810020103,,10,WECC,CISO,IPP Non-CHP,Southern California Edison Co
hc1845_p01,Goodwin Hydroelectric,Hartford,CT,41.9892,-73.0201,Metropolitan Dist of Hartford,Publicly Owned Utility,Metropolitan Dist of Hartford,HY,54302,P-4297,29854,,,FERC Exemption,2,3.2,14046.26,50.10795,1986,,,,,West Branch Farmington River,108020702,CT00541,132,NPCC,ISNE,IPP Non-CHP,Connecticut Light & Power Co
hc1846_p01,Philadlephia,Jefferson,NY,44.1581,-75.7084,EONY GENERATION LIMITED,Wholesale Power Marketer,EONY GENERATION LIMITED,HY,10197,P-4334,30359,44953,Run-of-river,FERC License,1,3.6,9276.94,29.41698,1986,,,,,Indian River,415030303,,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1848_p01,Moose River,Lewis,NY,43.6216,-75.3125,EONY GENERATION LIMITED,Wholesale Power Marketer,EONY GENERATION LIMITED,HY,10196,P-4349,31533,46138,Run-of-river,FERC License,1,12.6,44676.59,40.47673,1987,,,,,Moose River,415010106,,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1849_p01,Talcville,St. Lawrence,NY,44.3084,-75.3086,Erie Boulevard Hydropower LP,Wholesale Power Marketer,Erie Boulevard Hydropower LP,HY,7583,P-4402,30478,,Run-of-river,FERC Exemption,2,1.1,2544.54,26.4066,1986,,,,,East Branch Oswegatchie River,415030206,NY00371,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1850_p01,Walden,Orange,NY,41.5593,-74.195,"WALDEN HYDRO, LLC",Private Non-utility,"WALDEN HYDRO, LLC",HY,10848,P-4428,30112,44708,Run-of-river,FERC License,3,2.4,4470.38,21.26322,1986,,,,,Wallkill River,202000704,NY00597,127,NPCC,NYIS,IPP Non-CHP,New York State Elec & Gas Corp
hc1851_p01,Skookumchuck,Thurston,WA,46.735,-122.633,TransAlta Centralia Gen LLC,Wholesale Power Marketer,TransAlta Centralia Gen LLC,HY,7259,P-4441,30147,,,FERC Exemption,1,1,2662.88,30.39817,1990,,,,,Skookumchuck River,1710010303,WA00153,2,WECC,BPAT,IPP Non-CHP,Bonneville Power Administration
hc1852_p01,Lower Great Falls,Strafford,NH,43.2544,-70.8448,GREEN MOUNTAIN POWER CORP      (VT),Investor-Owned Utility,GREEN MOUNTAIN POWER CORP      (VT),HY,50704,P-4451,30058,44677,Run-of-river,FERC License,1,1.3,3599.74,31.60994,1985,,,,,Salmon Falls River,106000305,NH00126,130,NPCC,ISNE,IPP Non-CHP,Public Service Co of NH
hc1853_p01,Middle Fork Irrigation District,Hood River,OR,45.4583,-121.657,Middle Fork Irrigation Dist,Publicly Owned Utility,Middle Fork Irrigation Dist,HY,50917,P-4458,30773,,,FERC Exemption,3,3.3,24382.19,84.34409,1986,,,,,Middle Fork Hood River,1707010505,OR00451,5,WECC,BPAT,IPP Non-CHP,Hood River Electric Coop
hc1854_p01,Franklin,Franklin,NY,44.4376,-73.973,Erie Boulevard Hydropower LP,Wholesale Power Marketer,Erie Boulevard Hydropower LP,HY,2564,P-4472,30885,45469,Run-of-river,FERC License,2,2,9714.75,55.44949,1911,,,,,Saranac River,201000604,NY00217,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1855_p01,Union Falls,Clinton,NY,44.5072,-73.9162,Union Falls Hydro Power LP,Private Non-utility,Union Falls Hydro Power LP,HY,50176,P-4472,30885,45469,Run-of-river,FERC License,2,2.6,12957.46,56.89085,1987,,,,,Saranac River,201000604,NY00238,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1856_p01,Theresa Plant,Jefferson,NY,44.2174,-75.7945,NIAGARA MOHAWK POWER CORP      (NY),Investor-Owned Utility,NIAGARA MOHAWK POWER CORP      (NY),HY,10539,P-4486,29832,,,FERC Exemption,2,1.3,6054.37,53.16447,1927,,,,,Indian River,415030304,NY00407,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1857_p01,Saxapahaw,Alamance,NC,35.9479,-79.3258,Haw River Hydro Co,Private Non-utility,Haw River Hydro Co,HY,10258,P-4509,30094,,,FERC Exemption,2,1.5,3881.41,29.53889,1981,,,,,Haw River,303000205,NC83011,98,SERC,DUK,IPP Non-CHP,"Duke Energy Carolinas, LLC"
hc1858_p01,Last Chance,Caribou,ID,42.60334,-111.705,PacifiCorp,Investor-Owned Utility,PacifiCorp,HY,987,P-4580,29869,,,FERC Exemption,3,1.7,3229.12,21.68359,1984,,,,,Bear River,1601020202,,16,WECC,PACE,Electric Utility,PacifiCorp
hc1859_p01,Dillon Hydro Plant,Summit,CO,39.6207,-106.066,Denver City & County of,Publicly Owned Utility,Denver City & County of,HY,10421,P-4610,30909,,,FERC Exemption,1,1.8,7948.56,50.40944,1987,,,,,Blue Creek,1401000205,CO02005,33,WECC,PSCO,IPP Non-CHP,Public Service Co of Colorado
hc1860_p01,Longfalls Facility,Jefferson,NY,43.9789,-75.6208,AMPERSAND LONG FALLS HYDRO LLC.,Private Non-utility,AMPERSAND LONG FALLS HYDRO LLC.,HY,54548,P-4636,32331,,Run-of-river,FERC Exemption,1,3.3,4829.73,16.70724,1991,,,,,Black River,415010114,,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1861_p01,Dahowa Hydro,Washington,NY,43.1028,-73.538,Dahowa Hydro,Private Non-utility,Dahowa Hydro,HY,50280,P-4644,31771,46352,Run-of-river,FERC License,1,10.5,30878.75,33.57116,1987,,,,,Batten Kill River,202000303,NY13698,127,NPCC,NYIS,IPP Non-CHP,Niagara Mohawk Power Corp.
hc1862_p01,White River Lock & Dam NO. 3,Independence,AR,35.84333,-91.85,White River Hydroelectric,Publicly Owned Utility,White River Hydroelectric,HY,57162,P-4659,31466,49701,Run-of-river,FERC License,1,4.3,17147.1,45.52166,2006,,,,,White River,1101000406,AR01321,85,SERC,SPA,IPP Non-CHP,Southwestern Power Administration
hc1863_p01,White River Lock & Dam NO. 2,Independence,AR,35.74445,-91.7658,White River Hydroelectric,Publicly Owned Utility,White River Hydroelectric,HY,57161,P-4660,31354,49609,Run-of-river,FERC License,1,3.5,13716.88,44.73868,2007,,,,,White River,1101000406,AR01320,85,SERC,SPA,IPP Non-CHP,Southwestern Power Administration
hc1864_p01,Clarks Mill Upper,Washington,NY,43.1185,-73.555,Hollingworth & Vose Co,Industrial,Hollingworth & Vose Co,HY,52067,P-4667,29939,,Run-of-river,FERC Exemption,5,1.008,,,1985,,,,,Batten Kill River,202000303,NY00120,127,NPCC,,,
